clock_timestamp,simulated_timestamp,container_id,shipment_id,commodity,origin,destination,latitude,longitude,temperature,humidity,vibration,pressure,battery_level,door_status,light_detected,gps_speed,spoilage_index,sensor_status,alert_level
2026-07-21 18:51:42,2026-07-22 00:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.11921,80.25017,5.37,83.09,0.21,1006.13,99.88,Closed,False,47.95,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 00:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.12077,80.24898,5.3,82.71,0.19,1009.33,99.87,Closed,False,46.98,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.12205,80.24941,5.29,83.11,0.2,1016.88,99.86,Closed,False,47.51,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.1231,80.24796,5.25,83.67,0.2,995.99,99.85,Closed,False,47.94,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.1268,80.24373,5.2,83.82,0.2,1012.18,99.84,Closed,False,48.13,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.12911,80.24164,5.08,83.68,0.22,1023.19,99.83,Closed,False,43.13,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.13335,80.23726,5.02,84.16,0.22,1015.03,99.82,Closed,False,43.52,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.13531,80.23644,5.07,84.62,0.24,1022.52,99.81,Closed,False,48.77,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.13714,80.23703,5.25,84.19,0.23,1020.94,99.8,Closed,False,43.78,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.14145,80.23638,5.14,84.13,0.24,999.21,99.79,Closed,False,44.33,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.14487,80.23712,5.05,84.38,0.24,1016.9,99.78,Closed,False,47.94,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.14804,80.23394,5.03,84.98,0.22,1019.27,99.77,Closed,False,44.9,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.15249,80.23286,5.04,84.44,0.24,1002.76,99.76,Closed,False,45.29,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.1544,80.22808,4.93,84.12,0.25,1000.49,99.75,Closed,False,43.5,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.15851,80.22411,4.94,84.12,0.25,1019.54,99.74,Closed,False,44.87,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.16304,80.22443,4.84,84.23,0.28,1012.49,99.73,Closed,False,43.12,0.16,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.1664,80.22118,4.71,83.65,0.26,1022.25,99.72,Closed,False,48.88,0.17,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.17037,80.21805,4.9,83.33,0.24,1022.16,99.71,Closed,False,46.08,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.174,80.21438,4.95,83.03,0.26,1013.67,99.7,Closed,False,47.74,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.17844,80.21337,4.94,83.6,0.25,1021.94,99.69,Closed,False,48.63,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.18108,80.21132,4.89,83.56,0.24,998.17,99.68,Closed,False,46.28,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.18526,80.20644,4.91,83.98,0.21,1006.36,99.67,Closed,False,48.6,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.18708,80.20304,4.78,84.13,0.23,1001.08,99.66,Closed,False,43.4,0.16,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.18855,80.20346,4.65,84.21,0.2,1012.73,99.65,Closed,False,45.09,0.16,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.1916,80.20314,4.72,84.42,0.19,1008.85,99.64,Closed,False,43.89,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.19528,80.19835,4.69,84.62,0.21,1001.53,99.63,Closed,False,44.92,0.16,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:21:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.19683,80.19433,4.64,84.86,0.22,995.39,99.62,Closed,False,46.57,0.16,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:51:42,CNT023,SHP1023,Oranges,Chennai,Nagpur,13.19836,80.19204,4.63,84.96,0.24,1015.51,99.61,Closed,False,48.41,0.17,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 18:51:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.08386,80.26723,2.64,90.07,0.23,1010.21,99.99,Closed,False,50.73,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:21:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.08487,80.26445,2.52,90.64,0.21,996.07,99.98,Closed,False,51.26,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:51:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.08799,80.26413,2.48,90.12,0.18,1016.64,99.97,Closed,False,55.35,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:21:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.09083,80.26124,2.57,89.6,0.16,1009.28,99.96,Closed,False,50.74,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:51:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.09415,80.25639,2.55,90.09,0.16,999.41,99.95,Closed,False,55.68,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:21:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.09604,80.255,2.55,90.42,0.14,1020.16,99.94,Closed,False,54.84,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:51:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.10001,80.25379,2.67,90.57,0.13,1015.01,99.93,Closed,False,51.25,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:21:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.10383,80.25432,2.63,91.11,0.11,997.82,99.92,Closed,False,55.54,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:51:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.10801,80.25028,2.69,90.63,0.11,1007.62,99.91,Closed,False,54.03,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 23:21:42,CNT024,SHP1024,Apples,Chennai,Bengaluru,13.11218,80.24811,2.57,90.17,0.09,1019.0,99.9,Closed,False,52.36,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 18:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.7073,77.09968,1.52,88.9,0.23,995.82,99.99,Closed,False,51.76,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.70963,77.0953,1.67,88.9,0.24,996.28,99.98,Closed,False,51.55,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.71157,77.09164,1.66,89.46,0.23,998.37,99.97,Closed,False,46.74,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.71482,77.09241,1.71,89.19,0.21,1009.75,99.96,Closed,False,47.86,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.71908,77.08978,1.71,88.76,0.21,1004.15,99.95,Closed,False,48.79,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.72234,77.08925,1.57,88.37,0.19,1003.04,99.94,Closed,False,51.59,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.72631,77.08639,1.7,88.74,0.2,1009.96,99.93,Closed,False,48.16,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.72966,77.08352,1.63,88.67,0.21,1015.95,99.92,Closed,False,46.21,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.73197,77.08098,1.61,88.31,0.2,1001.93,99.91,Closed,False,50.04,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 23:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.73661,77.08131,1.49,88.22,0.19,996.48,99.9,Closed,False,49.75,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 23:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.73953,77.08029,1.65,87.87,0.17,1022.0,99.89,Closed,False,48.62,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 00:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.74307,77.0776,1.51,87.51,0.16,1021.75,99.88,Closed,False,51.59,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 00:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.745,77.07262,1.5,88.07,0.17,1006.25,99.87,Closed,False,51.39,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.74946,77.06988,1.47,87.84,0.19,1019.18,99.86,Closed,False,51.46,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.75262,77.06777,1.49,88.38,0.19,996.41,99.85,Closed,False,46.21,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.75453,77.06484,1.37,88.62,0.18,1015.34,99.84,Closed,False,49.72,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.75558,77.06151,1.33,89.02,0.2,995.34,99.83,Closed,False,50.93,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.75989,77.0584,1.36,89.44,0.17,1020.17,99.82,Closed,False,47.04,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.76352,77.05823,1.39,88.87,0.17,997.9,99.81,Closed,False,50.56,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.76453,77.05686,1.45,89.14,0.16,1006.65,99.8,Closed,False,48.09,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.76635,77.0542,1.32,89.58,0.16,1017.72,99.79,Closed,False,46.55,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.76981,77.05502,1.45,89.12,0.15,1002.08,99.78,Closed,False,48.44,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.7719,77.05464,1.49,89.36,0.16,1002.5,99.77,Closed,False,48.55,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.77516,77.04992,1.44,88.81,0.16,1011.88,99.76,Closed,False,46.92,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.77957,77.04578,1.38,88.55,0.19,1013.04,99.75,Closed,False,46.63,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.78077,77.04376,1.46,89.07,0.17,1022.44,99.74,Closed,False,47.9,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.78247,77.04298,1.49,88.7,0.17,1014.68,99.73,Closed,False,46.99,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.78566,77.03869,1.43,88.89,0.17,1012.57,99.72,Closed,False,50.94,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.78972,77.03805,1.52,88.59,0.18,1018.3,99.71,Closed,False,48.79,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.79074,77.03569,1.55,89.1,0.21,1012.73,99.7,Closed,False,48.22,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.7951,77.0348,1.65,88.78,0.22,1014.51,99.69,Closed,False,51.9,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.79945,77.03397,1.61,88.23,0.23,1002.92,99.68,Closed,False,49.38,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.80166,77.03078,1.65,88.01,0.21,1005.77,99.67,Closed,False,46.26,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.80503,77.02862,1.8,88.24,0.22,1017.69,99.66,Closed,False,51.26,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.80856,77.02902,1.75,88.11,0.23,1002.26,99.65,Closed,False,51.11,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.81243,77.02434,1.73,88.4,0.24,1021.29,99.64,Closed,False,48.65,0.1,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.81412,77.02334,1.71,88.1,0.25,1002.33,99.63,Closed,False,47.65,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.81882,77.0186,1.7,87.55,0.27,1004.85,99.62,Closed,False,48.97,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.82326,77.01513,1.8,87.31,0.27,1024.44,99.61,Closed,False,48.67,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 14:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.82482,77.01201,1.79,86.87,0.29,1017.34,99.6,Closed,False,51.11,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 14:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.82872,77.00924,1.84,86.93,0.29,1008.42,99.59,Closed,False,51.45,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 15:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.83052,77.00465,1.7,86.74,0.31,1006.55,99.58,Closed,False,47.48,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 15:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.83335,77.00314,1.71,86.62,0.34,1020.41,99.57,Closed,False,46.24,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 16:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.83519,77.00047,1.73,86.55,0.35,1002.48,99.56,Closed,False,48.93,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 16:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.83767,76.99884,1.85,86.19,0.35,1013.33,99.55,Closed,False,49.02,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 17:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.841,76.99783,1.82,86.45,0.35,1014.25,99.54,Closed,False,46.59,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 17:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.84449,76.99705,2.01,86.4,0.34,1023.5,99.53,Closed,False,51.26,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 18:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.8493,76.99751,2.02,86.25,0.34,1021.87,99.52,Closed,False,46.21,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 18:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.85393,76.99319,1.97,86.17,0.36,1022.93,99.51,Closed,False,49.93,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 19:21:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.85703,76.9883,2.02,86.76,0.36,1002.17,99.5,Closed,False,47.93,0.11,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 19:51:42,CNT025,SHP1025,Apples,Delhi,Hyderabad,28.86015,76.98541,2.21,86.81,0.36,1009.59,99.49,Closed,False,49.98,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 18:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.70625,77.10056,4.33,82.11,0.23,997.94,99.99,Closed,False,53.4,0.2,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.71016,77.0981,4.31,82.27,0.24,996.32,99.98,Closed,False,55.86,0.2,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 19:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.71323,77.09767,4.37,82.46,0.24,1011.07,99.97,Closed,False,56.2,0.2,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.71592,77.09826,4.37,82.37,0.25,996.23,99.96,Closed,False,53.76,0.2,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 20:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.71904,77.09838,4.45,82.83,0.27,1024.65,99.95,Closed,False,54.75,0.19,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.7229,77.09395,4.5,82.27,0.29,1013.94,99.94,Closed,False,51.53,0.19,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 21:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.72618,77.09131,4.7,82.25,0.3,1015.38,99.93,Closed,False,54.35,0.18,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.73101,77.08674,4.8,82.84,0.29,1021.03,99.92,Closed,False,54.44,0.17,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 22:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.73494,77.08456,4.94,83.17,0.28,1011.25,99.91,Closed,False,53.59,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 23:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.73632,77.08285,5.05,83.59,0.29,1015.74,99.9,Closed,False,55.13,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-21 23:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.74005,77.08076,5.07,83.73,0.29,1006.94,99.89,Closed,False,56.73,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 00:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.7424,77.0809,4.98,84.09,0.27,1007.56,99.88,Closed,False,52.29,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 00:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.74671,77.08176,4.96,83.78,0.27,1014.58,99.87,Closed,False,54.3,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.74924,77.07804,5.12,83.86,0.29,1019.85,99.86,Closed,False,51.52,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 01:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.75076,77.07454,5.29,83.27,0.31,1013.13,99.85,Closed,False,54.43,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.75213,77.07267,5.39,83.45,0.29,1021.63,99.84,Closed,False,54.99,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 02:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.75361,77.07364,5.38,82.86,0.28,1022.15,99.83,Closed,False,52.43,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.75845,77.07328,5.41,82.44,0.3,1022.74,99.82,Closed,False,51.67,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 03:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.76283,77.07239,5.56,82.29,0.28,998.93,99.81,Closed,False,57.0,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.76479,77.07301,5.52,82.6,0.3,1011.79,99.8,Closed,False,52.89,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 04:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.76913,77.06908,5.53,82.64,0.3,1023.22,99.79,Closed,False,55.73,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.77348,77.06525,5.6,82.89,0.28,998.98,99.78,Closed,False,55.95,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 05:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.77686,77.06236,5.6,82.52,0.3,1009.98,99.77,Closed,False,51.17,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.78167,77.05966,5.67,83.05,0.32,1017.45,99.76,Closed,False,51.62,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 06:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.78358,77.05805,5.69,82.73,0.35,1000.67,99.75,Closed,False,53.24,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.78767,77.05514,5.6,82.83,0.36,1024.65,99.74,Closed,False,51.22,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 07:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.78904,77.05448,5.71,82.82,0.36,1000.56,99.73,Closed,False,51.92,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.79353,77.0499,5.57,82.5,0.35,1014.95,99.72,Closed,False,53.8,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 08:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.79742,77.04727,5.48,82.83,0.33,1001.74,99.71,Closed,False,54.27,0.12,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.80112,77.04342,5.65,82.27,0.31,1003.43,99.7,Closed,False,52.45,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 09:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.80373,77.03973,5.62,82.38,0.34,1017.37,99.69,Closed,False,56.12,0.13,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.80532,77.03751,5.71,81.88,0.35,1007.95,99.68,Closed,False,55.66,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 10:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.80977,77.03368,5.72,82.0,0.36,995.35,99.67,Closed,False,53.5,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.81229,77.02934,5.88,81.83,0.34,1019.68,99.66,Closed,False,51.18,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 11:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.81519,77.02721,5.75,81.28,0.32,1003.09,99.65,Closed,False,51.27,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.81928,77.0278,5.82,80.87,0.34,997.97,99.64,Closed,False,53.48,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 12:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.82136,77.0277,5.78,81.11,0.32,1005.12,99.63,Closed,False,51.26,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.82275,77.02637,5.79,81.61,0.32,996.77,99.62,Closed,False,54.59,0.14,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 13:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.824,77.02657,5.88,82.04,0.32,1011.24,99.61,Closed,False,54.05,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 14:21:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.82839,77.02722,5.95,82.31,0.3,1008.08,99.6,Closed,False,56.74,0.15,Healthy,Normal
2026-07-21 18:51:42,2026-07-22 14:51:42,CNT026,SHP1026,Oranges,Delhi,Mumbai,28.83165,77.02291,5.87,82.01,0.33,1004.55,99.59,Closed,False,55.03,0.15,Healthy,Normal
