timestamp,container_id,shipment_id,commodity,origin,destination,latitude,longitude,temperature,humidity,vibration,pressure,battery_level,door_status,light_detected,gps_speed,spoilage_index,sensor_status,alert_level
15-07-2026 21:18:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.195,48.8667,10,95.99,0.11,998.35,70.38,Closed,FALSE,53.58,0.39,Healthy,Warning
15-07-2026 21:18:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.2,48.8567,10,95.78,0.09,1013.91,70.37,Closed,FALSE,51.89,0.39,Healthy,Warning
15-07-2026 21:18:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.205,48.8467,9.98,96.31,0.06,998.21,70.36,Closed,FALSE,51.79,0.38,Healthy,Warning
15-07-2026 21:18:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.21,48.8367,9.9,96.42,0.05,1024.65,70.35,Open,TRUE,50.71,0.37,Healthy,Warning
15-07-2026 21:18:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.215,48.8267,9.83,96.11,0.04,1007.37,70.34,Closed,FALSE,49.06,0.37,Healthy,Warning
15-07-2026 21:18:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.22,48.8167,9.76,96.05,0.02,1015.11,70.33,Closed,FALSE,52.14,0.36,Healthy,Warning
15-07-2026 21:19:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.225,48.8067,9.75,96.3,0,1018.22,70.32,Open,TRUE,54.47,0.35,Healthy,Warning
15-07-2026 21:19:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.23,48.7967,9.65,96.19,0.03,1022.84,70.31,Closed,FALSE,50.12,0.35,Healthy,Warning
15-07-2026 21:19:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.235,48.7867,9.61,95.87,0.06,1006.73,70.3,Closed,FALSE,53.63,0.35,Healthy,Warning
15-07-2026 21:19:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.24,48.7767,9.47,95.94,0.07,1005.43,70.29,Closed,FALSE,49.01,0.34,Healthy,Warning
15-07-2026 21:19:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.245,48.7667,9.65,95.85,0.09,1023.61,70.28,Closed,FALSE,54.26,0.36,Healthy,Warning
15-07-2026 21:19:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.25,48.7567,9.84,96.06,0.09,995.49,70.27,Closed,FALSE,53.99,0.38,Healthy,Warning
15-07-2026 21:19:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.255,48.7467,9.8,96.13,0.1,999.4,70.26,Closed,FALSE,52.95,0.37,Healthy,Warning
15-07-2026 21:19:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.26,48.7367,9.68,96.53,0.13,1016.61,70.25,Closed,FALSE,50.28,0.37,Healthy,Warning
15-07-2026 21:19:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.265,48.7267,9.66,96.03,0.15,1010.32,70.24,Closed,FALSE,54.6,0.37,Healthy,Warning
15-07-2026 21:19:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.27,48.7167,9.59,96.49,0.14,1005.1,70.23,Closed,FALSE,52.22,0.36,Healthy,Warning
15-07-2026 21:19:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.275,48.7067,9.5,97,0.16,1001.2,70.22,Closed,FALSE,49.78,0.36,Healthy,Warning
15-07-2026 21:19:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.28,48.6967,9.48,97.44,0.16,996.83,70.21,Closed,FALSE,54.04,0.35,Healthy,Warning
15-07-2026 21:20:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.285,48.6867,9.64,97.64,0.16,1002.58,70.2,Closed,FALSE,52.79,0.36,Healthy,Warning
15-07-2026 21:20:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.29,48.6767,9.53,97.29,0.14,1007.9,70.19,Closed,FALSE,52.54,0.35,Healthy,Warning
15-07-2026 21:20:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.295,48.6667,9.65,97.61,0.13,1024.31,70.18,Closed,FALSE,51.39,0.36,Healthy,Warning
15-07-2026 21:20:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.3,48.6567,9.58,98,0.14,1016.55,70.17,Closed,FALSE,51.84,0.36,Healthy,Warning
15-07-2026 21:20:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.305,48.6467,9.69,97.94,0.11,1016.16,70.16,Closed,FALSE,53.88,0.36,Healthy,Warning
15-07-2026 21:20:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.31,48.6367,9.64,98,0.11,1013.07,70.15,Closed,FALSE,49.35,0.36,Healthy,Warning
15-07-2026 21:20:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.315,48.6267,9.82,97.42,0.11,1005.7,70.14,Closed,FALSE,49.21,0.37,Healthy,Warning
15-07-2026 21:20:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.32,48.6167,9.94,97.36,0.13,1013.18,70.13,Closed,FALSE,51.17,0.39,Healthy,Warning
15-07-2026 21:20:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.325,48.6067,9.81,97.67,0.13,1021.38,70.12,Closed,FALSE,51.49,0.37,Healthy,Warning
15-07-2026 21:20:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.33,48.5967,9.81,98,0.11,999.98,70.11,Closed,FALSE,50.37,0.37,Healthy,Warning
15-07-2026 21:20:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.335,48.5867,9.9,98,0.11,1011.52,70.1,Closed,FALSE,51.95,0.38,Healthy,Warning
15-07-2026 21:20:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.34,48.5767,9.9,97.81,0.13,1012.8,70.09,Closed,FALSE,49.21,0.38,Healthy,Warning
15-07-2026 21:21:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.345,48.5667,9.76,97.69,0.14,1001.23,70.08,Closed,FALSE,54.95,0.37,Healthy,Warning
15-07-2026 21:21:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.35,48.5567,9.76,98,0.16,1016.56,70.07,Closed,FALSE,49.98,0.37,Healthy,Warning
15-07-2026 21:21:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.355,48.5467,9.8,97.42,0.19,1001.67,70.06,Closed,FALSE,51.16,0.38,Healthy,Warning
15-07-2026 21:21:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.36,48.5367,9.87,97.22,0.22,1024.98,70.05,Closed,FALSE,50.11,0.39,Healthy,Warning
15-07-2026 21:21:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.365,48.5267,9.97,97.37,0.19,1003.77,70.04,Closed,FALSE,50.32,0.4,Healthy,Warning
15-07-2026 21:21:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.37,48.5167,10,97.74,0.17,1018.78,70.03,Closed,FALSE,50.97,0.39,Healthy,Warning
15-07-2026 21:21:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.375,48.5067,9.98,97.35,0.2,996.05,70.02,Closed,FALSE,54.95,0.4,Healthy,Warning
15-07-2026 21:21:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.38,48.4967,9.99,96.89,0.2,1000.5,70.01,Closed,FALSE,51.64,0.4,Healthy,Warning
15-07-2026 21:21:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.385,48.4867,9.95,96.94,0.2,1023.7,70,Closed,FALSE,53.34,0.4,Healthy,Warning
15-07-2026 21:21:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.39,48.4767,9.97,96.74,0.17,1014.64,69.99,Closed,FALSE,51.89,0.4,Healthy,Warning
15-07-2026 21:21:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.395,48.4667,9.88,96.34,0.17,1001.27,69.98,Closed,FALSE,51.57,0.39,Healthy,Warning
15-07-2026 21:21:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.4,48.4567,10,96.09,0.17,1002.21,69.97,Closed,FALSE,54.79,0.4,Healthy,Warning
15-07-2026 21:22:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.405,48.4467,9.89,95.97,0.18,1007.69,69.96,Closed,FALSE,50.92,0.39,Healthy,Warning
15-07-2026 21:22:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.41,48.4367,9.81,95.55,0.17,1009.66,69.95,Closed,FALSE,52.8,0.39,Healthy,Warning
15-07-2026 21:22:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.415,48.4267,9.72,95.04,0.17,1012.06,69.94,Closed,FALSE,51.42,0.38,Healthy,Warning
15-07-2026 21:22:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.42,48.4167,9.83,94.95,0.17,1000.75,69.93,Closed,FALSE,53.4,0.39,Healthy,Warning
15-07-2026 21:22:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.425,48.4067,9.78,95.03,0.19,1016.25,69.92,Closed,FALSE,52,0.39,Healthy,Warning
15-07-2026 21:22:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.43,48.3967,9.72,95.02,0.17,995.45,69.91,Closed,FALSE,50.13,0.38,Healthy,Warning
15-07-2026 21:22:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.435,48.3867,9.66,94.45,0.17,1002.57,69.9,Closed,FALSE,51.32,0.38,Healthy,Warning
15-07-2026 21:22:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.44,48.3767,9.71,94.43,0.19,997.35,69.89,Closed,FALSE,50.57,0.39,Healthy,Warning
15-07-2026 21:22:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.445,48.3667,9.68,94.66,0.17,1022.21,69.88,Closed,FALSE,53.76,0.38,Healthy,Warning
15-07-2026 21:22:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.45,48.3567,9.73,94.94,0.17,1022.9,69.87,Closed,FALSE,51.46,0.38,Healthy,Warning
15-07-2026 21:22:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.455,48.3467,9.62,95.4,0.18,1011.02,69.86,Closed,FALSE,49.46,0.37,Healthy,Warning
15-07-2026 21:22:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.46,48.3367,9.81,95.12,0.16,1009.48,69.85,Closed,FALSE,49.08,0.39,Healthy,Warning
15-07-2026 21:23:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.465,48.3267,9.79,95.36,0.18,1006.82,69.84,Closed,FALSE,51.8,0.39,Healthy,Warning
15-07-2026 21:23:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.47,48.3167,9.76,95.28,0.18,996.52,69.83,Closed,FALSE,54.86,0.39,Healthy,Warning
15-07-2026 21:23:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.475,48.3067,9.69,95.11,0.19,1019.99,69.82,Closed,FALSE,53.72,0.38,Healthy,Warning
15-07-2026 21:23:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.48,48.2967,9.8,94.93,0.19,1019.12,69.81,Closed,FALSE,49.83,0.39,Healthy,Warning
15-07-2026 21:23:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.485,48.2867,9.87,94.7,0.19,1008.54,69.8,Closed,FALSE,53.54,0.4,Healthy,Warning
15-07-2026 21:23:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.49,48.2767,9.95,94.17,0.16,1015.62,69.79,Closed,FALSE,53.27,0.4,Healthy,Warning
15-07-2026 21:23:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.495,48.2667,9.84,94.77,0.17,1014.42,69.78,Closed,FALSE,50.67,0.39,Healthy,Warning
15-07-2026 21:23:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.5,48.2567,9.93,95.32,0.17,1005.6,69.77,Closed,FALSE,53.49,0.4,Healthy,Warning
15-07-2026 21:23:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.505,48.2467,9.88,94.89,0.15,1010.32,69.76,Closed,FALSE,53.22,0.39,Healthy,Warning
15-07-2026 21:23:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.51,48.2367,9.89,95.11,0.15,1024.52,69.75,Closed,FALSE,49.4,0.39,Healthy,Warning
15-07-2026 21:23:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.515,48.2267,9.91,95.27,0.14,1003.64,69.74,Closed,FALSE,54.99,0.39,Healthy,Warning
15-07-2026 21:23:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.52,48.2167,10,95.05,0.14,1012.58,69.73,Closed,FALSE,54.31,0.4,Healthy,Warning
15-07-2026 21:24:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.525,48.2067,9.9,95.1,0.12,1004.73,69.72,Closed,FALSE,52.36,0.39,Healthy,Warning
15-07-2026 21:24:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.53,48.1967,9.8,95.37,0.12,997.46,69.71,Closed,FALSE,54.86,0.38,Healthy,Warning
15-07-2026 21:24:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.535,48.1867,9.94,95.19,0.13,1010.54,69.7,Closed,FALSE,52.65,0.39,Healthy,Warning
15-07-2026 21:24:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.54,48.1767,10,95.53,0.15,1017.89,69.69,Closed,FALSE,52.86,0.4,Healthy,Warning
15-07-2026 21:24:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.545,48.1667,10,95.41,0.12,1005.15,69.68,Closed,FALSE,53.01,0.4,Healthy,Warning
15-07-2026 21:24:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.55,48.1567,9.92,95.5,0.1,1007.48,69.67,Closed,FALSE,53.31,0.39,Healthy,Warning
15-07-2026 21:24:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.555,48.1467,10,94.95,0.07,997.67,69.66,Open,TRUE,53.67,0.39,Healthy,Warning
15-07-2026 21:24:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.56,48.1367,10,94.52,0.07,1024.45,69.65,Closed,FALSE,52.38,0.39,Healthy,Warning
15-07-2026 21:24:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.565,48.1267,10,94.22,0.05,1007.82,69.64,Closed,FALSE,52.01,0.39,Healthy,Warning
15-07-2026 21:24:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.57,48.1167,9.86,94.27,0.03,1015.93,69.63,Closed,FALSE,54.13,0.38,Healthy,Warning
15-07-2026 21:24:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.575,48.1067,9.83,94.34,0.05,1016.17,69.62,Closed,FALSE,53.84,0.38,Healthy,Warning
15-07-2026 21:24:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.58,48.0967,9.72,93.95,0.04,1018.36,69.61,Closed,FALSE,51.39,0.37,Healthy,Warning
15-07-2026 21:25:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.585,48.0867,9.64,93.96,0.06,997.61,69.6,Closed,FALSE,53.55,0.36,Healthy,Warning
15-07-2026 21:25:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.59,48.0767,9.74,93.37,0.04,1006.54,69.59,Closed,FALSE,50.93,0.37,Healthy,Warning
15-07-2026 21:25:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.595,48.0667,9.83,93.33,0.06,1000.51,69.58,Closed,FALSE,54.23,0.38,Healthy,Warning
15-07-2026 21:25:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.6,48.0567,9.73,93.37,0.04,1011.88,69.57,Closed,FALSE,51.94,0.37,Healthy,Warning
15-07-2026 21:25:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.605,48.0467,9.71,93.02,0.04,1020,69.56,Closed,FALSE,50.86,0.37,Healthy,Warning
15-07-2026 21:25:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.61,48.0367,9.61,93.16,0.04,1001.32,69.55,Closed,FALSE,50.94,0.36,Healthy,Warning
15-07-2026 21:25:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.615,48.0267,9.52,92.93,0.06,1006.44,69.54,Closed,FALSE,52.28,0.36,Healthy,Warning
15-07-2026 21:25:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.62,48.0167,9.53,92.47,0.05,1020.45,69.53,Closed,FALSE,54.94,0.36,Healthy,Warning
15-07-2026 21:25:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.625,48.0067,9.56,92.49,0.04,1009.34,69.52,Closed,FALSE,54.44,0.36,Healthy,Warning
15-07-2026 21:25:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.63,47.9967,9.49,93.02,0.06,1019.45,69.51,Closed,FALSE,54.05,0.36,Healthy,Warning
15-07-2026 21:25:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.635,47.9867,9.46,93.41,0.05,1004.7,69.5,Closed,FALSE,52.42,0.35,Healthy,Warning
15-07-2026 21:25:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.64,47.9767,9.49,93.9,0.05,1016.53,69.49,Closed,FALSE,53.54,0.35,Healthy,Warning
15-07-2026 21:26:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.645,47.9667,9.37,94.4,0.07,1001.19,69.48,Closed,FALSE,53.27,0.34,Healthy,Warning
15-07-2026 21:26:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.65,47.9567,9.28,93.87,0.07,1002.32,69.47,Closed,FALSE,51.79,0.34,Healthy,Warning
15-07-2026 21:26:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.655,47.9467,9.16,94.36,0.08,999.86,69.46,Closed,FALSE,53.61,0.33,Healthy,Warning
15-07-2026 21:26:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.66,47.9367,9.01,94.78,0.07,1004.72,69.45,Closed,FALSE,52.98,0.31,Healthy,Warning
15-07-2026 21:26:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.665,47.9267,9.03,94.42,0.06,1003.73,69.44,Closed,FALSE,54.78,0.31,Healthy,Warning
15-07-2026 21:26:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.67,47.9167,8.88,94.69,0.05,1023.57,69.43,Closed,FALSE,50.9,0.3,Healthy,Warning
15-07-2026 21:26:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.675,47.9067,9.03,94.36,0.07,1005.48,69.42,Closed,FALSE,53.95,0.32,Healthy,Warning
15-07-2026 21:26:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.68,47.8967,8.96,94.36,0.07,998.25,69.41,Closed,FALSE,49.77,0.31,Healthy,Warning
15-07-2026 21:26:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.685,47.8867,9.15,94.12,0.09,1015.42,69.4,Closed,FALSE,50.71,0.33,Healthy,Warning
15-07-2026 21:26:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.69,47.8767,9.17,94.06,0.09,1016.02,69.39,Closed,FALSE,51.13,0.33,Healthy,Warning
15-07-2026 21:26:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.695,47.8667,9.36,94.28,0.08,1004.22,69.38,Closed,FALSE,49.04,0.34,Healthy,Warning
15-07-2026 21:26:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.7,47.8567,9.4,93.77,0.07,1015.32,69.37,Closed,FALSE,50.44,0.35,Healthy,Warning
15-07-2026 21:27:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.705,47.8467,9.58,94.02,0.1,1001.06,69.36,Closed,FALSE,53.3,0.37,Healthy,Warning
15-07-2026 21:27:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.71,47.8367,9.76,94.6,0.12,1006.32,69.35,Closed,FALSE,53.71,0.38,Healthy,Warning
15-07-2026 21:27:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.715,47.8267,9.85,94.44,0.14,1014.07,69.34,Closed,FALSE,50.93,0.39,Healthy,Warning
15-07-2026 21:27:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.72,47.8167,9.92,94.85,0.15,1010.96,69.33,Closed,FALSE,49.56,0.4,Healthy,Warning
15-07-2026 21:27:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.725,47.8067,9.88,94.47,0.17,1001.32,69.32,Closed,FALSE,51.23,0.4,Healthy,Warning
15-07-2026 21:27:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.73,47.7967,9.96,94.28,0.17,1006.37,69.31,Closed,FALSE,50.68,0.41,Healthy,Warning
15-07-2026 21:27:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.735,47.7867,9.88,94.02,0.16,995.68,69.3,Closed,FALSE,52.39,0.4,Healthy,Warning
15-07-2026 21:27:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.74,47.7767,9.75,94.45,0.16,1022.27,69.29,Closed,FALSE,49.03,0.39,Healthy,Warning
15-07-2026 21:27:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.745,47.7667,9.62,93.91,0.17,1020.63,69.28,Closed,FALSE,54.11,0.38,Healthy,Warning
15-07-2026 21:27:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.75,47.7567,9.79,93.58,0.17,1018.98,69.27,Closed,FALSE,50.1,0.39,Healthy,Warning
15-07-2026 21:27:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.755,47.7467,9.89,93,0.16,1009.07,69.26,Closed,FALSE,50.62,0.4,Healthy,Warning
15-07-2026 21:27:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.76,47.7367,9.99,92.9,0.18,1000.74,69.25,Closed,FALSE,49.36,0.41,Healthy,Warning
15-07-2026 21:28:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.765,47.7267,10,92.87,0.16,1012.77,69.24,Closed,FALSE,49.03,0.41,Healthy,Warning
15-07-2026 21:28:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.77,47.7167,9.85,93.32,0.13,1008.79,69.23,Closed,FALSE,54.75,0.39,Healthy,Warning
15-07-2026 21:28:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.775,47.7067,10,93.33,0.14,1005.45,69.22,Closed,FALSE,51.61,0.41,Healthy,Warning
15-07-2026 21:28:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.78,47.6967,10,93.05,0.16,997.48,69.21,Closed,FALSE,54.01,0.41,Healthy,Warning
15-07-2026 21:28:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.785,47.6867,9.93,92.53,0.13,1014.34,69.2,Closed,FALSE,50.26,0.4,Healthy,Warning
15-07-2026 21:28:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.79,47.6767,9.88,92.33,0.12,1004.9,69.19,Closed,FALSE,52.18,0.4,Healthy,Warning
15-07-2026 21:28:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.795,47.6667,9.92,92,0.1,1000.7,69.18,Closed,FALSE,51.44,0.4,Healthy,Warning
15-07-2026 21:28:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.8,47.6567,9.92,91.71,0.13,1005.87,69.17,Closed,FALSE,50.2,0.41,Healthy,Warning
15-07-2026 21:28:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.805,47.6467,9.88,92.05,0.14,1004.85,69.16,Closed,FALSE,49.8,0.4,Healthy,Warning
15-07-2026 21:28:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.81,47.6367,9.82,92.36,0.16,1019.54,69.15,Closed,FALSE,49.66,0.4,Healthy,Warning
15-07-2026 21:28:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.815,47.6267,9.89,92.71,0.19,1012.47,69.14,Closed,FALSE,54.98,0.41,Healthy,Warning
15-07-2026 21:28:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.82,47.6167,9.84,93.01,0.17,995.66,69.13,Closed,FALSE,52.41,0.4,Healthy,Warning
15-07-2026 21:29:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.825,47.6067,9.96,92.43,0.17,1019.58,69.12,Closed,FALSE,50.23,0.41,Healthy,Warning
15-07-2026 21:29:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.83,47.5967,9.97,92.64,0.18,1000.56,69.11,Closed,FALSE,51.64,0.41,Healthy,Warning
15-07-2026 21:29:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.835,47.5867,9.87,92.46,0.17,1012.01,69.1,Closed,FALSE,52.8,0.41,Healthy,Warning
15-07-2026 21:29:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.84,47.5767,10,92.11,0.16,1009.17,69.09,Closed,FALSE,53.94,0.42,Healthy,Warning
15-07-2026 21:29:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.845,47.5667,10,92.05,0.16,1015,69.08,Closed,FALSE,51.76,0.42,Healthy,Warning
15-07-2026 21:29:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.85,47.5567,9.97,91.48,0.14,998.87,69.07,Closed,FALSE,53.2,0.41,Healthy,Warning
15-07-2026 21:29:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.855,47.5467,9.84,91.29,0.17,1011.35,69.06,Closed,FALSE,51.58,0.41,Healthy,Warning
15-07-2026 21:29:37,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.86,47.5367,9.74,91.72,0.17,1002.59,69.05,Closed,FALSE,51.85,0.4,Healthy,Warning
15-07-2026 21:29:42,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.865,47.5267,9.63,91.57,0.17,1005.54,69.04,Closed,FALSE,52.11,0.39,Healthy,Warning
15-07-2026 21:29:47,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.87,47.5167,9.62,91.98,0.15,998.77,69.03,Open,TRUE,49.02,0.38,Healthy,Warning
15-07-2026 21:29:52,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.875,47.5067,9.62,91.39,0.13,998.14,69.02,Closed,FALSE,53.46,0.38,Healthy,Warning
15-07-2026 21:29:57,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.88,47.4967,9.62,91.72,0.13,1005.6,69.01,Closed,FALSE,49.7,0.38,Healthy,Warning
15-07-2026 21:30:02,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.885,47.4867,9.77,91.56,0.12,1008.75,69,Closed,FALSE,52.79,0.39,Healthy,Warning
15-07-2026 21:30:07,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.89,47.4767,9.71,92.08,0.14,995.1,68.99,Closed,FALSE,53.51,0.39,Healthy,Warning
15-07-2026 21:30:12,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.895,47.4667,9.77,92.31,0.16,1005.66,68.98,Closed,FALSE,54.55,0.4,Healthy,Warning
15-07-2026 21:30:17,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.9,47.4567,9.96,92.7,0.15,1013.29,68.97,Closed,FALSE,50.23,0.41,Healthy,Warning
15-07-2026 21:30:22,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.905,47.4467,10,93.25,0.13,1002.06,68.96,Closed,FALSE,50.65,0.41,Healthy,Warning
15-07-2026 21:30:27,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.91,47.4367,10,93.63,0.13,1005.34,68.95,Closed,FALSE,51.76,0.4,Healthy,Warning
15-07-2026 21:30:32,CNT001,SHP1001,Oranges,Vizag,Mumbai,32.915,47.4267,9.99,94.12,0.14,1013.52,68.94,Closed,FALSE,49.84,0.4,Healthy,Warning
